Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Nicaragua,NIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,487.0448931,483.4510553,509.3172555,518.4099997,522.7762862,544.4046544,581.3798607,545.8102648,447.8782756,471.8846342,471.1215139,468.8294712,476.0438401,510.564217,521.0756624,509.0269064,502.4836663,464.3603738,486.3272278,484.754187,500.7948697,506.0685118,487.3789876,464.7274938,486.2692817,486.0969932,500.3446381,495.7038263,495.2635362,500.3766308,498.4859027,492.6480774,505.003839,526.4798601,527.9588796,538.9140555,540.292721,533.8126402,523.4079353,529.0082033,531.3628157,566.8195986,576.4741336,586.817956,611.8763319,626.8230074,632.3739473,616.5169962,616.1511293,584.4810715,600.8152,608.2455467,,
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1825.934253,1879.150201,2081.011621,2268.42789,2349.083542,2493.153897,2605.566956,2762.802483,3042.809658,3362.787219,3765.567366,3855.226766,4381.041795,4613.271339,4501.414317,4318.726564,4742.981742,4560.27312,4662.605278,4868.635594,4548.824789,4269.41412,3785.115936,3935.956879,4147.701528,4184.429814,4317.315591,4387.670689,4321.10053,4323.85818,4488.695993,4620.668146,4549.244157,4616.71602,4607.586628,4732.286414,4949.781759,4788.82913,4794.511732,4685.19177,4695.370096,4783.238064,4804.577382,4959.465815,4985.680177,4893.732961,4840.78434,4812.364651,4755.094203,4665.864277,4978.869388,4611.914538,4599.205919,4488.604064,4215.352621,3997.173337,4211.573527,4125.207679,3876.418206,4130.008107,3978.351128,4053.344871,3575.788885,3398.51558,
Norway,NOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1906.17493,1937.644745,2052.054484,2182.993108,2320.013134,2539.59773,2710.078199,2815.687987,3052.896565,3193.655078,3417.674662,3414.316639,3503.429948,3608.101223,3580.59955,3651.680815,3962.232921,4060.106277,4360.470706,4467.19363,4491.906981,4414.964063,4262.391711,4427.792925,4672.13755,4815.313896,5024.076188,5048.499309,4817.155673,4984.198116,4966.995765,5105.032801,5159.591719,5460.548162,5315.222294,5391.366489,5201.949253,5475.166751,5684.745602,5913.280222,5826.122323,5954.819117,5502.089299,5934.590798,6231.94031,6319.925459,6319.154528,5864.300444,6412.35151,6200.502446,6455.316685,5501.955936,5805.058294,6047.180575,5525.576039,4930.481376,5368.576472,5673.509315,5540.36818,5222.292015,5146.232813,5303.76102,4629.729784,4649.295606,
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,287.781939,289.3566367,291.7313956,291.1887775,290.2121343,289.0779,289.869734,289.5170015,292.3001674,293.3016269,291.4355434,292.5780343,295.105931,295.5326591,291.5462179,294.7495775,293.969071,294.5829639,291.9288667,296.5595081,298.341311,297.1095135,296.7406811,299.6643196,301.7623333,302.2728585,305.6269537,307.4630592,318.398507,330.3528525,335.7519608,334.3571598,338.9999853,339.5481173,347.1407482,343.7707533,347.5167152,356.9843044,365.0251127,373.4421813,384.8824904,368.9506068,413.9947086,431.030291,426.3255231,458.2655485,484.1575158,504.622834,482.7611586,524.6012664,524.354689,519.9506041,,
Nauru,NRU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1685.788431,1763.259908,1791.461322,1924.229007,2176.168871,2241.41569,2286.231175,2188.693513,2319.300244,2374.228578,2457.81727,2393.107256,2617.161059,2662.050789,2882.552502,2772.282119,2928.693136,3055.081085,3031.799308,2834.458025,2886.324007,2849.9856,3012.971389,3076.758666,3251.011744,3448.328355,3464.096048,3452.96268,3609.680514,3846.626152,3891.650228,3794.670931,3838.894751,4002.336986,4086.33659,4084.619844,4165.19852,4289.593473,4170.581172,4313.917737,4424.292555,4401.639665,4318.262432,4172.970889,4217.69423,4066.984197,4023.017407,4040.820416,4055.535817,4041.461756,4137.759352,4100.260534,4301.133395,4317.061214,4455.215011,4417.094574,4267.904247,4202.464177,4139.389565,4169.950414,3857.87128,3896.328771,3729.843959,3625.662496,
OECD members,OED,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2660.598395,2695.722532,2809.350602,2953.656976,3054.399559,3136.620778,3256.78582,3390.958177,3567.559301,3765.477877,4075.61112,3673.731105,3815.073019,3981.615625,3891.826118,3772.458293,3974.748395,4033.723435,4118.219198,4178.76587,4046.05064,3910.421862,3786.037378,3760.283161,3879.940357,3934.759792,3943.210651,4040.032639,4128.573811,4166.926146,4126.726881,4135.58431,4135.902193,4160.227047,4195.120415,4248.642181,4341.273116,4346.627358,4331.700691,4371.707076,4436.681621,4388.707605,4388.323536,4420.7292,4472.334852,4469.431397,4448.539217,4435.227966,4340.167845,4122.214648,4229.190866,4128.644906,4066.276023,4075.543358,4011.272999,3981.4458,3968.513142,3974.517174,3986.976728,3939.547027,3660.990744,3831.286208,3763.170188,3673.860647,
Oman,OMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,124.6727811,124.1762336,133.9182089,199.5252936,306.7018119,463.5639333,870.742207,617.062681,888.3529516,1149.431509,926.9085991,1329.472353,1157.40961,1801.909249,1592.260917,1406.13576,1524.900799,1389.925392,1529.578912,2390.498146,3060.92285,2758.171167,2960.735708,2892.262071,2877.398952,2894.098792,3064.279728,3040.692574,3126.102772,3286.265995,3303.972682,3469.435062,3565.244323,3658.507554,4030.081853,6138.773443,6889.717212,5927.850539,5912.235732,6736.894127,7155.542087,6702.985869,6348.554612,6076.177061,6027.445976,5557.312598,5765.190419,5543.482086,5104.140964,5696.165497,5933.45047,5867.320056,,
Other small states,OSS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.710293,,,,,,,,,,,,,,1744.85372,1733.678513,1912.283544,2063.281667,,,,,,,,,,,,,,,,,
Pakistan,PAK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,275.4822763,275.1092057,280.5990299,288.720884,292.9650125,287.4701478,290.4888265,293.0072726,299.31313,300.8794642,309.3014713,315.5109765,321.4383473,321.9365061,328.4857566,331.4044919,351.8977142,357.1867209,365.1691382,370.7565772,367.1217717,379.5792137,387.5048278,392.5257409,397.6824088,403.9957311,402.9657827,399.2729433,410.6814553,411.5405233,407.9522268,404.2922415,412.7937305,431.6366441,436.0217081,443.8653508,457.1666537,437.7930914,433.232502,429.2901505,422.8067831,419.5119941,421.5471981,433.4183157,437.1132549,446.8314971,456.0173609,453.5139786,431.5157573,454.250318,465.0294914,470.7234965,,
Panama,PAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1064.17468,1165.569914,1237.815525,1185.420451,976.1768286,942.7187826,907.8424171,868.1907785,907.3020247,721.5266759,752.4094276,804.8352289,839.1865998,751.0849542,708.7215999,704.1284577,736.0300091,670.7092851,618.2189182,602.0600122,639.3785238,714.196356,709.5783584,732.1469106,728.1907939,762.6293801,777.077784,884.102722,854.2492295,790.9193873,887.1078647,790.8601329,774.4166971,755.9909322,838.6359364,874.5660698,858.0481287,806.6720892,871.5268138,948.3048377,1037.631565,1052.699259,1002.335964,1035.012938,1024.977599,1045.765829,1035.95086,1026.389906,1162.836084,936.0654494,1033.317593,1062.699256,,
Peru,PER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,659.6378671,642.5222061,652.2146845,672.7412842,675.3027284,669.1340462,676.4672399,640.4480028,622.5002937,648.4526854,636.421771,632.0050478,566.8621498,566.5611944,538.4758831,535.6504772,537.5414919,516.8210407,466.4120046,442.1901033,424.7163183,404.7256924,423.4305501,430.0407552,450.5961669,455.4425142,432.7835258,495.1250295,512.5073135,506.0079249,483.0985507,478.0853677,464.5807894,499.9050305,525.1295262,503.2432233,531.6589446,581.604189,583.138421,603.4554325,688.0598342,731.9756083,698.0538205,728.635674,743.0112092,764.054758,762.0427562,783.8902058,798.439604,666.6663633,775.1346287,826.7056467,,
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,397.8999892,391.207697,426.1093117,418.1635111,433.4635081,442.9283315,449.369953,444.7614706,458.672031,466.5482954,456.9511427,456.192908,481.9278692,421.0436993,430.383631,419.45827,427.0650511,439.7413772,450.8734803,424.0307637,430.6206213,444.4186006,410.8270803,446.1761237,459.4799943,463.3958803,477.4952455,482.9248144,483.1147841,487.4027795,454.033055,451.2844687,442.5687891,430.0749233,434.4700891,423.3560124,425.6250193,439.081887,420.717035,431.460692,428.3297866,437.4664062,443.2697193,465.6258864,499.0707763,520.9808508,544.4751998,554.4982835,551.8665498,518.1567758,530.9879807,550.793804,,
Palau,PLW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814.38338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1827.936816,1894.057436,1976.859792,1984.016736,2031.261374,2088.010793,2140.868691,2199.054621,2290.236264,2438.366889,2549.980376,2627.021489,2693.745275,2784.332708,2882.11696,3029.427815,3157.946112,3251.802572,3488.406405,3565.325143,3559.326505,3245.297816,3412.498664,3350.919512,3211.696852,3351.954155,3464.242892,3535.481972,3496.985114,3259.223305,2705.726922,2641.10358,2569.22879,2625.554955,2495.223172,2578.20838,2680.108013,2640.545879,2461.018648,2396.671414,2321.776433,2338.142938,2312.594785,2375.411538,2383.780411,2414.282372,2538.761124,2529.619078,2563.585185,2463.270434,2642.068812,2652.990806,2563.690892,2567.182085,2473.795822,2498.77218,2614.969718,2734.42476,2865.524316,2761.071204,2711.767797,2920.570142,2803.442821,2656.737416,
Pre-demographic dividend,PRE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,515.4410334,516.6194476,518.2810509,516.0984431,515.9865204,523.9170024,525.6667689,529.9519749,534.7215071,531.0930701,527.7612239,528.01788,533.227366,526.8007734,533.022683,532.0485762,529.1801447,539.722322,543.4853902,383.555739,372.7661572,393.3381589,403.1371576,403.0336045,396.1811725,395.7419555,411.4365394,383.9902805,371.7352497,373.3397513,380.9019673,378.8097127,373.7996228,377.7515897,381.0407757,376.1495106,368.6440881,376.0109619,375.7045898,395.1311255,417.2997732,415.7243795,422.0772133,416.3018341,408.9363181,413.8446076,412.5246122,410.7845174,420.9650619,411.1769066,429.6303182,437.3644995,,
Puerto Rico (US),PRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korea (Dem. People's Rep.),PRK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1246.656966,1261.538025,1259.30629,1290.390263,1311.592473,1370.640794,1423.889877,1508.304045,1591.511427,1664.919246,1685.159606,1734.863158,1772.838864,1789.851877,1834.782166,1778.494344,1688.04423,1694.068978,1663.207826,1573.595297,1479.501948,1274.104387,1154.73273,1040.84303,969.8104902,844.2956033,796.8092488,737.1666893,783.4295367,833.135926,855.3081888,817.1393778,831.4045932,845.0782558,874.5475708,878.7017703,742.7491903,814.4688729,778.3355671,752.3658868,563.1854258,549.9066421,439.8075236,471.1703192,372.7980879,409.4001693,768.5331256,700.5133313,763.6728023,726.927801,619.3541725,640.514278,,
Portugal,PRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,336.9136017,365.8401159,363.164048,394.9389587,410.2518271,440.8829378,451.7508137,486.5854153,497.1290025,579.9724928,663.8615064,726.0504577,745.2839546,798.8351809,824.3612187,845.3624414,872.3493743,845.3689451,916.7693877,998.1606963,1022.463649,1006.494127,1119.204631,1117.913127,1115.894269,1093.858572,1208.47428,1241.195665,1299.585114,1575.754523,1680.882862,1703.254793,1813.602804,1786.337945,1827.690651,2013.969658,1986.791497,2083.462057,2240.0633,2390.352842,2390.188701,2391.321137,2477.602758,2400.861398,2463.102488,2519.139019,2390.463746,2402.510665,2337.492531,2304.178484,2222.628335,2164.032199,2039.169997,2055.588166,2035.411425,2121.087266,2111.097113,2210.067147,2140.975589,2115.185705,1957.305502,1940.994557,1948.548764,1845.235964,
Paraguay,PRY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,560.2690973,561.533929,593.2364271,573.9126096,547.6013208,568.0942977,602.5996915,655.927063,648.7258773,682.7705696,663.3128336,658.1207735,654.6203996,648.1943992,643.4066308,651.623963,731.1973521,759.9971313,805.4540427,761.4785103,765.5191592,742.7941177,751.9708098,802.1076435,856.4239753,855.4859264,909.5888962,879.7965575,824.2419659,756.7129745,756.5211312,740.2399309,747.2134677,745.1413054,727.7261145,742.1378108,748.8087329,795.139781,803.8424032,845.8134559,846.3780699,838.7258519,834.8644123,859.8641315,925.1934116,1072.606284,1116.339463,1130.483678,1105.562537,1056.54063,1094.065945,1044.985068,,
West Bank and Gaza,PSE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.4282446,,,,,,,,,,,,,,453.3864558,404.6940548,392.8853983,377.9885018,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2808.745298,2845.688524,2967.032559,3126.481652,3236.20464,3322.453963,3452.066154,3598.602051,3790.196242,4002.907527,4341.014498,4136.25056,4302.951825,4497.883964,4396.000365,4253.998752,4495.691245,4566.659594,4663.703731,4735.860313,4571.860541,4426.500494,4274.990106,4266.244236,4422.2343,4488.472599,4504.334891,4619.277218,4740.881543,4801.777064,4741.17174,4754.03777,4723.376096,4726.059848,4746.676272,4810.765002,4903.630276,4906.372261,4893.82815,4953.832383,5035.693364,4995.422516,5003.505057,5046.823465,5116.338271,5100.630598,5064.339626,5049.784766,4943.501011,4684.129796,4823.532472,4694.828416,4620.608917,4627.46137,4561.992437,4516.583295,4494.523286,4504.238458,4529.11344,4479.343298,4161.307012,4355.752708,4273.23968,4356.026076,
French Polynesia,PYF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,7049.571361,6950.534449,8851.724841,6940.550964,10570.25072,7310.008993,7704.658544,6706.601932,10888.12,12002.9937,14124.77474,15438.56749,15063.20422,16170.66615,15431.12259,15684.96059,15582.37554,15729.02564,15571.57591,14843.36292,15893.68886,16086.83108,16177.50931,15753.45491,15853.75774,16354.57726,18490.57724,18390.9777,18487.56929,16938.72144,17811.9127,19201.30189,18983.94483,21557.47508,20198.16891,20140.34288,18323.34646,15946.7278,15063.26662,16779.92167,16473.42697,21456.06693,20642.14232,17814.54311,16427.75654,15178.85621,16718.23705,16139.77083,15760.7369,14869.25011,17100.75061,16683.66361,,
Romania,ROU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,2058.880388,2131.639736,2295.811018,2285.590208,2432.730884,2594.392518,2735.439116,2921.299554,2882.334152,2937.198123,2896.82245,2881.80799,2893.94715,2858.882031,2856.61034,2920.040867,3027.565216,3033.684681,2987.059062,2671.369629,2220.464757,2020.960667,2007.213645,1896.34526,2054.452476,2115.503318,1990.186381,1825.710045,1613.9649,1615.334882,1666.724008,1755.331086,1841.574339,1804.150555,1808.187618,1881.717665,1900.483214,1925.093595,1707.812283,1724.698487,1771.703586,1736.576205,1590.193813,1579.406598,1598.691798,1604.62335,1693.373642,1717.11748,1705.257776,1669.638229,1787.013205,1655.786137,,
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5942.67812,5871.994338,5357.076994,5060.116367,4427.266439,4291.533425,4254.592944,4070.658371,3982.265857,4137.74704,4224.989519,4287.908295,4289.439573,4461.83176,4494.501528,4541.208635,4689.151084,4710.474521,4822.381363,4529.203199,4853.36753,5004.234393,5056.083234,4896.950298,4894.425521,4785.195725,4917.540839,4999.079908,5259.908376,5065.148209,5044.853669,5681.39248,5601.084351,,
Rwanda,RWA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.5131857,752.6583209,681.7022131,618.8732698,766.6162121,1047.132684,919.4911444,919.9642736,495.4400856,514.3332836,405.776824,406.22364,407.8291595,396.4949668,387.0661458,352.1360283,350.9033447,347.6270101,347.0089122,350.122128,349.0569874,350.4441629,354.1656092,354.8861776,352.1586412,350.1691732,347.7429843,352.1579669,355.6984201,357.419085,358.132557,365.5084799,372.9914024,,
South Asia,SAS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,252.3726403,253.0331429,254.7331974,257.903178,260.6539239,264.7052913,265.6614362,263.6424945,269.1998572,269.9445529,276.3299624,280.5545857,282.6977055,287.1922619,294.7660974,298.6282352,302.403406,311.9696265,319.1854875,300.3415614,306.6740882,311.4222924,314.3502833,322.1133565,334.8843462,340.4827708,348.2478786,350.2376213,363.5605174,366.0819987,365.9352073,369.3258966,372.3807893,386.2025611,395.6209971,410.7120224,428.2840251,446.4699996,471.6091695,492.4896594,506.9037468,527.9650423,534.9045025,564.7030775,576.2773804,582.9738932,603.2620003,623.7478727,620.0814715,585.3097457,631.2603019,662.8614711,,
Saudi Arabia,SAU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1975.840695,1600.416773,1761.387502,1871.824429,1924.575866,2114.783629,2234.086517,3173.45968,3935.984163,5142.273053,6589.519186,6947.226502,7147.145827,5937.724454,5642.157497,5324.777755,6015.446988,6529.694527,6208.46227,5451.718823,6050.382898,6582.971197,6537.846795,6591.026441,6316.71317,6494.459367,6019.932403,6169.38089,6054.283431,6516.007556,6348.589354,6826.995732,6631.815857,6375.54473,6447.071902,6605.441017,6696.947473,6980.05897,7125.053005,7965.261219,7979.379966,7862.423541,7401.171303,7959.813517,7786.916517,7521.589116,7707.05633,7650.663725,7668.221659,7170.886949,7465.875732,7529.601031,,
Sudan,SDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,580.5463929,570.7300595,564.4740739,548.0724406,530.8992706,513.1030694,510.5208498,498.3013383,482.838584,490.3670546,475.0187452,477.4197806,476.750322,464.7064686,475.6712994,473.4378116,456.6505114,475.2418001,465.3482604,482.7573068,472.1969935,462.4800444,439.2249341,496.4397466,485.6117851,486.4219104,485.5789283,478.7118645,517.9801624,486.8956489,494.1236055,517.5475858,491.3639792,481.3571525,485.7498208,508.2431515,477.5083075,472.8049112,481.6298738,444.5913784,467.4243451,390.6631411,474.3979115,475.6619858,463.3616592,448.4566317,443.0935964,435.1494357,435.3975955,422.2210431,426.1140367,411.7805382,,
Senegal,SEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,269.8473923,265.658167,269.98058,269.467338,268.4293177,267.1837431,267.3723502,261.8176842,267.2591728,267.0151658,258.4339921,249.3411928,243.2793149,249.1460703,233.5228159,237.4270739,245.7768307,227.0413895,219.2488157,218.4518497,210.722191,217.8135323,211.1819136,204.2108407,210.7828769,210.6619136,218.1632742,225.0410719,231.6937645,240.5696251,253.7912846,249.8862118,235.8144014,247.0171883,246.4356688,241.5896112,253.7435197,259.2346121,304.7362269,313.396782,317.4911824,302.4186215,271.0654672,284.8459819,296.7756213,287.0420224,278.0196746,274.3805335,298.5595251,280.6079033,294.1734274,315.9659328,,
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1292.241469,1569.470823,1711.835841,1795.979012,1640.488376,1693.247286,1763.230121,2214.630354,2130.842459,2125.96683,2124.853376,1987.087308,2195.890358,2455.484384,2472.968325,2630.754383,2757.880689,2981.128615,2896.500086,3782.71773,4167.373439,4588.887018,5487.722622,6460.589508,5346.987802,5359.513368,5818.450534,5083.358782,4587.579947,4634.813683,5146.023239,5066.196035,6217.058806,7371.027933,4925.757576,5128.308657,4537.417169,4958.462483,5190.448827,4762.93363,4143.387136,4690.85416,5189.851915,5609.371507,5832.187484,5948.359805,6313.427053,5798.256934,6067.596481,6033.411815,6495.850923,6630.390448,,
Solomon Islands,SLB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.8520524,,,,,,,,,,,,,,122.2053429,120.0629295,120.0177382,127.9600765,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,466.2675385,486.8970035,502.681264,502.3022971,548.5086698,619.8778712,626.1161856,648.9349161,620.7419982,554.7890023,595.4849682,608.0860976,573.9499385,574.7774647,536.1592709,456.5072007,499.4720606,456.7552498,459.1224083,457.240593,494.0063694,507.3029752,526.9883573,552.8526512,583.227528,553.0007818,608.2775579,621.5951239,641.2478608,537.1109675,568.0056906,582.4536587,622.3866572,627.6044643,643.9031522,686.9578276,694.5373117,702.3006958,689.4224675,697.0369273,692.505313,701.4574046,660.0941502,649.0431757,674.3539967,686.997805,674.6654416,694.5677552,734.8032084,669.910725,722.1483969,768.6834295,,
San Marino,SMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474.742054,2180.94426,2006.926538,1706.639454,1570.448593,1782.195879,2141.601648,2273.725496,2273.875035,1657.591063,1801.481203,1965.152521,2097.949992,2211.043372,2418.722278,2152.466052,2293.679132,2241.568128,2292.396423,2073.570472,2145.914013,2242.0199,2024.481415,2082.351543,1861.958501,2080.79594,2166.136675,2225.149161,2200.605918,2201.916144,2291.826292,2355.54985,2441.199712,,
Sub-Saharan Africa (excluding high income),SSA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,699.8944663,697.4471022,708.5824674,707.4652875,707.7365888,710.0926785,708.811742,714.5468488,712.0227133,718.1160225,733.0053373,746.4247389,738.0185033,745.5955707,738.0010491,738.8623791,742.0850907,745.157678,724.4789821,553.1978669,557.4411479,541.6083873,543.3970025,542.0623147,549.778346,553.4952779,555.3129348,544.9910641,540.691694,513.6113561,505.1104244,494.8576142,512.6632364,523.3013524,517.1872429,515.3977035,520.6281561,536.8530794,532.5202271,528.8813342,543.9485748,526.0661457,528.609794,532.5916457,516.45278,518.1033207,506.7546665,494.9019063,503.8930677,487.1559524,499.0000129,495.6645823,,
South Sudan,SSD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2749173,60.54848905,62.14842522,76.39156178,70.83268937,69.99972487,76.58516816,75.7046918,72.10830874,72.69494364,69.04336461,,
Sub-Saharan Africa,SSF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,672.8729602,670.7466158,680.7680539,679.8594388,679.8418797,681.5463954,680.3423098,685.6577326,683.948849,690.8048084,704.2430055,715.1367743,707.9665221,714.92838,708.4518442,709.5210283,712.4159735,714.4140167,695.6661657,534.2049579,537.4683559,522.4671482,524.1523958,522.9402791,529.7988405,533.0579802,534.4270035,525.1448883,521.1242491,497.0004842,489.7546583,480.5631111,496.4230832,506.3042772,500.509564,498.9641199,503.691941,517.7901264,513.9105153,510.6461959,524.3208104,508.7346117,511.4713642,515.4734714,501.1378919,502.9942199,492.7328867,482.5038435,490.6399152,475.1406479,484.8639951,482.34093,,
Small states,SST,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.963012,,,,,,,,,,,,,,2178.486294,2295.858868,2509.788208,2661.033442,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.7272239,,,,,,,,,,,,,,240.9562157,266.0249074,265.6395272,259.2810843,,,,,,,,,,,,,,,,,
Suriname,SUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.910099,1352.000511,963.4145261,1004.172078,1086.028629,1231.361663,1174.719074,1117.324321,1176.346439,1163.893038,1351.362141,1676.952219,1411.638244,1713.837468,1785.948769,1577.311729,1728.650717,1614.356934,1524.277873,1731.113081,1688.413785,1698.797122,1739.168406,,
